_id,hadith_number,book_id,narrator_chain_ids,hadith_title,ayat_ids,xref_id,xref_url,islmwy_page,book_page,hadith_status,book_name,page_title,chapter,chapter_id,section,sub_sections,matn_text,isnad_text,h_wa_haddathana,url,main_subj,main_subj_ids,tree_subj_ids,tree_subj_list
bukhari-02407,2407,islamweb-0000,['bukhari-02407-00'],وعليه حلة وعلى غلامه حلة فسألناه عن ذلك فقال إني ساببت رجلا فشكاني إلى النبي صلى الله عليه وسلم فقال لي النبي صلى الله عليه وسلم أعيرته بأمه ثم قال,[],652359,https://www.islamweb.netnindex.php?page=hadith&LINKID=652359,bukhari-02410,899,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب قول النبي صلى الله عليه وسلم العبيد إخوانكم فأطعموهم مما تأكلون- الجزء رقم2,باب قول النبي صلى الله عليه وسلم العبيد إخوانكم فأطعموهم مما تأكلون,6039043b0d6c2fce07e143a68913f021,,,وعليه حلة وعلى غلامه حلة فسألناه عن ذلك فقال إني ساببت رجلا فشكاني إلى النبي صلى الله عليه وسلم فقال لي النبي صلى الله عليه وسلم أعيرته بأمه ثم قال إن إخوانكم خولكم جعلهم الله تحت أيديكم فمن كان أخوه تحت يده فليطعمه مما يأكل وليلبسه مما يلبس ولا تكلفوهم ما يغلبهم فإن كلفتموهم ما يغلبهم فأعينوهم,2407 حدثنا آدم بن أبي إياس حدثنا شعبة حدثنا واصل الأحدب قال سمعت المعرور بن سويد قال رأيت أبا ذر الغفاري رضي الله عنه,0,https://www.islamweb.net/ar/library/content/0/2410/,إن إخوانكم خولكم جعلهم الله تحت أيديكم,66e04d03b44dc8f468847bb74ac4bded,"['d40a8c333357b7223d1d5470bd1db846', '34262d9b9d731bf489eaf43c23281b7c', '732b556aec3e4e38e9c4f7bf1c9ede2d', '093f641dbed73449c6c14be021d42280', 'ffe1c3b24ef298733445ae3086175a7c', 'f55aa841ca646b460ced8accba4ecae1', 'e1a6725ee3f2ce55f246d4570a29af40', 'e4f63ead3aa85d2685b7af46c6720279', '618548131d4398c1382ae0fbf88798eb', 'a64c64636a510bd82e232bf1fc71a0a0']","['مذهب السلف في معنى الإيمان وحقيقته', 'عادات الجاهلية', 'فخر الجاهلية', 'إطعام الخادم والرقيق مما يأكل', 'إلباس الخادم والرقيق مما يلبس', 'عدم تكليف الخادم والرقيق بما لا يطيق', 'الإحسان إلى الخادم والرقيق وحسن معاملتهم', 'معاملة أبي ذر لخادمه', 'فحش وسب المسلم', 'إعانة الخادم والرقيق فيما لا يطيق']"
bukhari-02408,2408,islamweb-0000,['bukhari-02408-00'],أن رسول الله صلى الله عليه وسلم قال,[],652360,https://www.islamweb.netnindex.php?page=hadith&LINKID=652360,bukhari-02411,899,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب العبد إذا أحسن عبادة ربه ونصح سيده- الجزء رقم2,باب العبد إذا أحسن عبادة ربه ونصح سيده,db29283ba5580740b909fb3e5c6d40a5,,,أن رسول الله صلى الله عليه وسلم قال العبد إذا نصح سيده وأحسن عبادة ربه كان له أجره مرتين,2408 حدثنا عبد الله بن مسلمة عن مالك عن نافع عن ابن عمر رضي الله عنهما,0,https://www.islamweb.net/ar/library/content/0/2411/,العبد إذا نصح سيده وأحسن عبادة ربه كان له أجره مرتين,d3c9f89af08ce37ddc811b8684560599,"['27906c7a82235816b10939084574243f', 'e8358d793159997cabf4c7632aae30ae', 'f543deb0e88980a4a76bc9c70159b071']","['النصيحة لأئمة المسلمين', 'واجبات العبد الخادم', 'ضرورة التناصح بين الناس']"
bukhari-02409,2409,islamweb-0000,['bukhari-02409-00'],قال النبي صلى الله عليه وسلم,[],652361,https://www.islamweb.netnindex.php?page=hadith&LINKID=652361,bukhari-02412,900,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب العبد إذا أحسن عبادة ربه ونصح سيده- الجزء رقم2,باب العبد إذا أحسن عبادة ربه ونصح سيده,db29283ba5580740b909fb3e5c6d40a5,,,قال النبي صلى الله عليه وسلم أيما رجل كانت له جارية فأدبها فأحسن تأديبها وأعتقها وتزوجها فله أجران وأيما عبد أدى حق الله وحق مواليه فله أجران,2409 حدثنا محمد بن كثير أخبرنا سفيان عن صالح عن الشعبي عن أبي بردة عن أبي موسى الأشعري رضي الله عنه,0,https://www.islamweb.net/ar/library/content/0/2412/,أيما رجل كانت له جارية فأدبها فأحسن تأديبها وأعتقها وتزوجها فله أجران,fcf23d1a8c4b88a8ed69ccb5a144d7ff,"['1b463760365955b5f16822a7dd2d0868', '1d67f55349e33f696bf6f10dde467584', 'a3e42e9b2ea69de19815bcdc68c2fd88', '08ddc30c60a21d338d63c395b6d9f27e', '4863ad82424977e60642f81b6f795d8f', 'e8358d793159997cabf4c7632aae30ae', 'fd4f584351c9481fe239ec971cd563d8', '771f6da1ffaf4a79971db07871585aed']","['الرجل يبلغ العلم امرأته وأهله', 'توجيه العبد وتعليمه', 'الإعتاق لوجه الله', 'الرضا بغير الكفء', 'تأديب الرقيق', 'واجبات العبد الخادم', 'كفاءة الزوج في الحرية', 'الزواج على العتق']"
bukhari-02410,2410,islamweb-0000,['bukhari-02410-00'],قال رسول الله صلى الله عليه وسلم,[],652362,https://www.islamweb.netnindex.php?page=hadith&LINKID=652362,bukhari-02413,900,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب العبد إذا أحسن عبادة ربه ونصح سيده- الجزء رقم2,باب العبد إذا أحسن عبادة ربه ونصح سيده,db29283ba5580740b909fb3e5c6d40a5,,,قال رسول الله صلى الله عليه وسلم للعبد المملوك الصالح أجران والذي نفسي بيده لولا الجهاد في سبيل الله والحج وبر أمي لأحببت أن أموت وأنا مملوك,2410 حدثنا بشر بن محمد أخبرنا عبد الله أخبرنا يونس عن الزهري سمعت سعيد بن المسيب يقول قال أبو هريرة رضي الله عنه,0,https://www.islamweb.net/ar/library/content/0/2413/,للعبد المملوك الصالح أجران,280d9ad89129ca9159ef51d7dc481a48,"['f5fe96d3ee129125d2e9ef7edcd14103', '52a09eab3f6a083478475687f55e454a', 'b568175ee71958cfe3d7cc86e2c10282', 'e8358d793159997cabf4c7632aae30ae']","['بر الوالدين', 'الحلف بصفات الله', 'جهاد العبد', 'واجبات العبد الخادم']"
bukhari-02411,2411,islamweb-0000,['bukhari-02411-00'],قال النبي صلى الله عليه وسلم,[],652363,https://www.islamweb.netnindex.php?page=hadith&LINKID=652363,bukhari-02414,900,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب العبد إذا أحسن عبادة ربه ونصح سيده- الجزء رقم2,باب العبد إذا أحسن عبادة ربه ونصح سيده,db29283ba5580740b909fb3e5c6d40a5,,,قال النبي صلى الله عليه وسلم نعم ما لأحدهم يحسن عبادة ربه وينصح لسيده,2411 حدثنا إسحاق بن نصر حدثنا أبو أسامة عن الأعمش حدثنا أبو صالح عن أبي هريرة رضي الله عنه قال,0,https://www.islamweb.net/ar/library/content/0/2414/,نعم ما لأحدهم يحسن عبادة ربه وينصح لسيده,0d845db65f6285f59a26787517be6b1f,"['27906c7a82235816b10939084574243f', 'e8358d793159997cabf4c7632aae30ae', 'f543deb0e88980a4a76bc9c70159b071']","['النصيحة لأئمة المسلمين', 'واجبات العبد الخادم', 'ضرورة التناصح بين الناس']"
bukhari-02412,2412,islamweb-0000,['bukhari-02412-00'],عن النبي صلى الله عليه وسلم قال,[],652364,https://www.islamweb.netnindex.php?page=hadith&LINKID=652364,bukhari-02415,901,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب كراهية التطاول على الرقيق وقوله عبدي أو أمتي- الجزء رقم2,باب كراهية التطاول على الرقيق وقوله عبدي أو أمتي,b222bd04ba2ffa300d2ab84ce5012865,,,عن النبي صلى الله عليه وسلم قال إذا نصح العبد سيده وأحسن عبادة ربه كان له أجره مرتين,2412 حدثنا مسدد حدثنا يحيى عن عبيد الله حدثني نافع عن عبد الله رضي [ ص: 901 ] الله عنه,0,https://www.islamweb.net/ar/library/content/0/2415/,إذا نصح العبد سيده وأحسن عبادة ربه كان له أجره مرتين,787639472bf28ccd268b4b6ce019416e,"['27906c7a82235816b10939084574243f', 'e8358d793159997cabf4c7632aae30ae', 'f543deb0e88980a4a76bc9c70159b071']","['النصيحة لأئمة المسلمين', 'واجبات العبد الخادم', 'ضرورة التناصح بين الناس']"
bukhari-02413,2413,islamweb-0000,['bukhari-02413-00'],عن النبي صلى الله عليه وسلم قال,[],652365,https://www.islamweb.netnindex.php?page=hadith&LINKID=652365,bukhari-02416,901,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب كراهية التطاول على الرقيق وقوله عبدي أو أمتي- الجزء رقم2,باب كراهية التطاول على الرقيق وقوله عبدي أو أمتي,b222bd04ba2ffa300d2ab84ce5012865,,,عن النبي صلى الله عليه وسلم قال المملوك الذي يحسن عبادة ربه ويؤدي إلى سيده الذي له عليه من الحق والنصيحة والطاعة له أجران,2413 حدثنا محمد بن العلاء حدثنا أبو أسامة عن بريد عن أبي بردة عن أبي موسى رضي الله عنه,0,https://www.islamweb.net/ar/library/content/0/2416/,المملوك الذي يحسن عبادة ربه ويؤدي إلى سيده الذي له عليه من الحق والنصيحة والطاعة له أجران,593d778c87808a29f8771f94585117a1,"['b0804941dd68948a56ab580d5712e8f1', '27906c7a82235816b10939084574243f', 'e8358d793159997cabf4c7632aae30ae']","['الطاعة من حق الإمام على الرعية', 'النصيحة لأئمة المسلمين', 'واجبات العبد الخادم']"
bukhari-02414,2414,islamweb-0000,['bukhari-02414-00'],عن النبي صلى الله عليه وسلم أنه قال,[],652366,https://www.islamweb.netnindex.php?page=hadith&LINKID=652366,bukhari-02417,901,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب كراهية التطاول على الرقيق وقوله عبدي أو أمتي- الجزء رقم2,باب كراهية التطاول على الرقيق وقوله عبدي أو أمتي,b222bd04ba2ffa300d2ab84ce5012865,,,عن النبي صلى الله عليه وسلم أنه قال لا يقل أحدكم أطعم ربك وضئ ربك اسق ربك وليقل سيدي مولاي ولا يقل أحدكم عبدي أمتي وليقل فتاي وفتاتي وغلامي,2414 حدثنا محمد حدثنا عبد الرزاق أخبرنا معمر عن همام بن منبه أنه سمع أبا هريرة رضي الله عنه يحدث,0,https://www.islamweb.net/ar/library/content/0/2417/,لا يقل أحدكم أطعم ربك وضئ ربك اسق ربك,159efa85601ee63ed3a3baabeb2e7a4a,"['ead3f7bf49c8af13200b69d942676478', 'a4cecee6ba50bad0748fcfaa0c73d37e', '11b753eab5567ccaaa59f331a29248d0', 'e1a6725ee3f2ce55f246d4570a29af40']","['الأدب مع الله', 'حكم حسن الخلق', 'الأمر بحفظ اللسان', 'الإحسان إلى الخادم والرقيق وحسن معاملتهم']"
bukhari-02415,2415,islamweb-0000,['bukhari-02415-00'],قال النبي صلى الله عليه وسلم,[],652367,https://www.islamweb.netnindex.php?page=hadith&LINKID=652367,bukhari-02418,901,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب كراهية التطاول على الرقيق وقوله عبدي أو أمتي- الجزء رقم2,باب كراهية التطاول على الرقيق وقوله عبدي أو أمتي,b222bd04ba2ffa300d2ab84ce5012865,,,قال النبي صلى الله عليه وسلم من أعتق نصيبا له من العبد فكان له من المال ما يبلغ قيمته يقوم عليه قيمة عدل وأعتق من ماله وإلا فقد عتق منه,2415 حدثنا أبو النعمان حدثنا جرير بن حازم عن نافع عن ابن عمر رضي الله عنهما قال,0,https://www.islamweb.net/ar/library/content/0/2418/,من أعتق نصيبا له من العبد فكان له من المال ما يبلغ قيمته,18b96352c0870d0a8aa8d93b714ebf38,"['33e31dad9df5d7848e5d74c1477fcc74', 'a3e42e9b2ea69de19815bcdc68c2fd88', '8fbca6515cdb8b10e959badeaa9bd9a6', 'e07dd7b062509d88845e015481eaf345']","['أخذ الشريك قيمة نصيبه من العبد المشترك', 'الإعتاق لوجه الله', 'سراية العتق', 'إعتاق العبد المشترك']"
bukhari-02416,2416,islamweb-0000,['bukhari-02416-00'],أن رسول الله صلى الله عليه وسلم قال,[],652368,https://www.islamweb.netnindex.php?page=hadith&LINKID=652368,bukhari-02419,901,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب كراهية التطاول على الرقيق وقوله عبدي أو أمتي- الجزء رقم2,باب كراهية التطاول على الرقيق وقوله عبدي أو أمتي,b222bd04ba2ffa300d2ab84ce5012865,,,أن رسول الله صلى الله عليه وسلم قال كلكم راع فمسئول عن رعيته فالأمير الذي على الناس راع وهو مسئول عنهم والرجل راع على أهل بيته وهو مسئول عنهم والمرأة راعية على بيت بعلها وولده وهي مسئولة عنهم والعبد راع على مال سيده وهو مسئول عنه ألا فكلكم راع وكلكم مسئول عن رعيته,2416 حدثنا مسدد حدثنا يحيى عن عبيد الله قال حدثني نافع عن عبد الله رضي الله عنه,0,https://www.islamweb.net/ar/library/content/0/2419/,كلكم راع فمسئول عن رعيته,3fc4c3ad43859f7e2c7d1050bb64811d,"['c5bdc56ccf9001b98921b4ac03502326', 'f4c65798d48d0c1c40c4382455e79311', 'e8358d793159997cabf4c7632aae30ae', 'f35cecefcded98727437cc64654f95f0', '92ec35de7ece228078cc9101b3b96451']","['تفسير سورة التحريم', 'القيام بواجب الوالدين', 'واجبات العبد الخادم', 'واجبات الإمام', 'حفظ الزوجة بيت زوجها']"
